,False Positive Rate,True Positive Rate
119,0.019455252918287938,0.6037364798426745
120,0.019455252918287938,0.6096361848574238
121,0.019779507133592736,0.6096361848574238
122,0.019779507133592736,0.615535889872173
123,0.020428015564202335,0.615535889872173
124,0.020428015564202335,0.616519174041298
125,0.020752269779507133,0.616519174041298
126,0.020752269779507133,0.6184857423795477
127,0.021076523994811934,0.6184857423795477
128,0.021076523994811934,0.6273352999016716
129,0.02172503242542153,0.6273352999016716
130,0.02172503242542153,0.6293018682399213
131,0.02237354085603113,0.6293018682399213
132,0.02237354085603113,0.632251720747296
133,0.023022049286640728,0.632251720747296
134,0.023022049286640728,0.6420845624385447
135,0.023346303501945526,0.6420845624385447
136,0.023346303501945526,0.6440511307767945
137,0.023670557717250323,0.6440511307767945
138,0.023670557717250323,0.6499508357915438
139,0.023994811932555125,0.6499508357915438
140,0.023994811932555125,0.6548672566371682
141,0.024319066147859923,0.6548672566371682
142,0.024319066147859923,0.6578171091445427
143,0.02496757457846952,0.6578171091445427
144,0.02496757457846952,0.6617502458210422
145,0.025616083009079117,0.6617502458210422
146,0.025616083009079117,0.6627335299901671
147,0.02594033722438392,0.6627335299901671
148,0.02594033722438392,0.6656833824975418
149,0.026264591439688716,0.6656833824975418
150,0.026264591439688716,0.6666666666666666
151,0.026588845654993514,0.6666666666666666
152,0.026588845654993514,0.6735496558505408
153,0.027237354085603113,0.6735496558505408
154,0.027237354085603113,0.6745329400196657
155,0.02756160830090791,0.6745329400196657
156,0.02756160830090791,0.6755162241887905
157,0.027885862516212712,0.6755162241887905
158,0.027885862516212712,0.6784660766961652
159,0.02821011673151751,0.6784660766961652
160,0.02821011673151751,0.6794493608652901
161,0.028534370946822308,0.6794493608652901
162,0.028534370946822308,0.6823992133726647
163,0.02885862516212711,0.6823992133726647
164,0.02885862516212711,0.6833824975417896
165,0.030804150453955903,0.6833824975417896
166,0.030804150453955903,0.6843657817109144
167,0.0311284046692607,0.6843657817109144
168,0.0311284046692607,0.6863323500491643
169,0.0314526588845655,0.6863323500491643
170,0.0314526588845655,0.696165191740413
171,0.031776913099870296,0.696165191740413
172,0.031776913099870296,0.6981317600786627
173,0.0324254215304799,0.6981317600786627
174,0.0324254215304799,0.6991150442477876
175,0.03339818417639429,0.6991150442477876
176,0.03339818417639429,0.7020648967551623
177,0.03437094682230869,0.7020648967551623
178,0.03437094682230869,0.7030481809242871
179,0.03469520103761349,0.7030481809242871
180,0.03469520103761349,0.704031465093412
181,0.03501945525291829,0.704031465093412
182,0.03501945525291829,0.7059980334316618
183,0.035343709468223086,0.7059980334316618
184,0.035343709468223086,0.7069813176007866
185,0.035667963683527884,0.7069813176007866
186,0.035667963683527884,0.711897738446411
187,0.03599221789883268,0.711897738446411
188,0.03599221789883268,0.7138643067846607
189,0.03631647211413749,0.7138643067846607
190,0.03631647211413749,0.7148475909537857
191,0.036640726329442284,0.7148475909537857
192,0.036640726329442284,0.7177974434611603
193,0.03858625162127108,0.7177974434611603
194,0.03858625162127108,0.7197640117994101
195,0.038910505836575876,0.7197640117994101
196,0.038910505836575876,0.7227138643067846
197,0.039234760051880674,0.7227138643067846
198,0.039234760051880674,0.7246804326450345
199,0.03955901426718547,0.7246804326450345
200,0.03955901426718547,0.7256637168141593
201,0.03988326848249027,0.7256637168141593
202,0.03988326848249027,0.7295968534906588
203,0.040207522697795074,0.7295968534906588
204,0.040207522697795074,0.7315634218289085
205,0.04118028534370947,0.7315634218289085
206,0.04118028534370947,0.7325467059980334
207,0.04182879377431906,0.7325467059980334
208,0.04182879377431906,0.7335299901671584
209,0.042477302204928666,0.7335299901671584
210,0.042477302204928666,0.7354965585054081
211,0.04312581063553826,0.7354965585054081
212,0.04312581063553826,0.7384464110127827
213,0.04345006485084306,0.7384464110127827
214,0.04345006485084306,0.7394296951819076
215,0.04409857328145266,0.7394296951819076
216,0.04409857328145266,0.7423795476892822
217,0.04442282749675746,0.7423795476892822
218,0.04442282749675746,0.744346116027532
219,0.04474708171206226,0.744346116027532
220,0.04474708171206226,0.7453294001966568
221,0.045071335927367055,0.7453294001966568
222,0.045071335927367055,0.7463126843657817
223,0.04539559014267185,0.7463126843657817
224,0.04539559014267185,0.7492625368731564
225,0.04571984435797665,0.7492625368731564
226,0.04571984435797665,0.7541789577187807
227,0.04636835278858625,0.7541789577187807
228,0.04636835278858625,0.76007866273353
229,0.04669260700389105,0.76007866273353
230,0.04669260700389105,0.7620452310717798
231,0.04701686121919585,0.7620452310717798
232,0.04701686121919585,0.767944936086529
233,0.047665369649805445,0.767944936086529
234,0.047665369649805445,0.7708947885939036
235,0.04831387808041505,0.7708947885939036
236,0.04831387808041505,0.7718780727630286
237,0.04896238651102464,0.7718780727630286
238,0.04896238651102464,0.7738446411012783
239,0.04928664072632944,0.7738446411012783
240,0.04928664072632944,0.7748279252704031
241,0.04961089494163424,0.7748279252704031
242,0.04961089494163424,0.775811209439528
243,0.04993514915693904,0.775811209439528
244,0.04993514915693904,0.7767944936086529
245,0.05090791180285344,0.7767944936086529
246,0.05090791180285344,0.7777777777777778
247,0.05155642023346303,0.7777777777777778
248,0.05155642023346303,0.7787610619469026
249,0.05188067444876784,0.7787610619469026
250,0.05285343709468223,0.7817109144542773
251,0.05317769130998703,0.7817109144542773
252,0.05317769130998703,0.7826941986234022
253,0.053501945525291826,0.7826941986234022
254,0.053501945525291826,0.7846607669616519
255,0.05382619974059663,0.7846607669616519
256,0.05382619974059663,0.7866273352999017
257,0.05415045395590143,0.7866273352999017
258,0.05415045395590143,0.7895771878072763
259,0.054474708171206226,0.7895771878072763
260,0.054474708171206226,0.7905604719764012
261,0.054798962386511024,0.7905604719764012
262,0.054798962386511024,0.7915437561455261
263,0.05512321660181582,0.7915437561455261
264,0.05512321660181582,0.7935103244837758
265,0.05544747081712062,0.7935103244837758
266,0.05544747081712062,0.7964601769911505
267,0.057068741893644616,0.7964601769911505
268,0.057068741893644616,0.7974434611602753
269,0.057392996108949414,0.7974434611602753
270,0.057392996108949414,0.80039331366765
271,0.05966277561608301,0.80039331366765
272,0.05966277561608301,0.8013765978367748
273,0.05998702983138781,0.8013765978367748
274,0.05998702983138781,0.8082595870206489
275,0.0609597924773022,0.8082595870206489
276,0.0609597924773022,0.8092428711897739
277,0.061608300907911806,0.8092428711897739
278,0.061608300907911806,0.8121927236971485
279,0.0622568093385214,0.8121927236971485
280,0.0622568093385214,0.8131760078662733
281,0.0625810635538262,0.8131760078662733
282,0.0625810635538262,0.8141592920353983
283,0.06355382619974059,0.8141592920353983
284,0.06355382619974059,0.816125860373648
285,0.06420233463035019,0.816125860373648
286,0.06420233463035019,0.8171091445427728
287,0.0651750972762646,0.8171091445427728
288,0.0651750972762646,0.8200589970501475
289,0.06582360570687419,0.8200589970501475
290,0.06582360570687419,0.8230088495575221
291,0.06679636835278858,0.8230088495575221
292,0.06679636835278858,0.823992133726647
293,0.06809338521400778,0.823992133726647
294,0.06809338521400778,0.8269419862340216
295,0.06906614785992218,0.8269419862340216
296,0.06906614785992218,0.8279252704031466
297,0.06939040207522698,0.8279252704031466
298,0.06939040207522698,0.8298918387413963
299,0.06971465629053178,0.8298918387413963
300,0.06971465629053178,0.8308751229105211
301,0.07003891050583658,0.8308751229105211
302,0.07003891050583658,0.831858407079646
303,0.07036316472114137,0.831858407079646
304,0.07036316472114137,0.8328416912487709
305,0.07133592736705577,0.8328416912487709
306,0.07133592736705577,0.8348082595870207
307,0.07166018158236057,0.8348082595870207
308,0.07166018158236057,0.8357915437561455
309,0.07263294422827497,0.8357915437561455
310,0.07263294422827497,0.8387413962635202
311,0.07295719844357977,0.8387413962635202
312,0.07295719844357977,0.8416912487708947
313,0.07425421530479896,0.8416912487708947
314,0.07425421530479896,0.8436578171091446
315,0.07490272373540856,0.8436578171091446
316,0.07490272373540856,0.8446411012782694
317,0.07522697795071336,0.8446411012782694
318,0.07522697795071336,0.8456243854473943
319,0.07684824902723736,0.8456243854473943
320,0.07684824902723736,0.8475909537856441
321,0.07814526588845655,0.8475909537856441
322,0.07814526588845655,0.8495575221238938
323,0.07846952010376135,0.8495575221238938
324,0.07846952010376135,0.8505408062930186
325,0.07944228274967574,0.8505408062930186
326,0.07944228274967574,0.8515240904621436
327,0.08073929961089495,0.8515240904621436
328,0.08073929961089495,0.8534906588003933
329,0.08106355382619974,0.8534906588003933
330,0.08106355382619974,0.855457227138643
331,0.08203631647211414,0.855457227138643
332,0.08203631647211414,0.856440511307768
333,0.08365758754863813,0.856440511307768
334,0.08365758754863813,0.8574237954768928
335,0.08495460440985733,0.8574237954768928
336,0.08495460440985733,0.8584070796460177
337,0.08560311284046693,0.8584070796460177
338,0.08560311284046693,0.8593903638151426
339,0.08690012970168612,0.8593903638151426
340,0.08690012970168612,0.8603736479842674
341,0.08722438391699092,0.8603736479842674
342,0.08722438391699092,0.8623402163225172
343,0.08754863813229571,0.8623402163225172
344,0.08754863813229571,0.8633235004916421
345,0.08852140077821012,0.8633235004916421
346,0.08852140077821012,0.8643067846607669
347,0.08884565499351492,0.8643067846607669
348,0.08884565499351492,0.8682399213372665
349,0.08916990920881972,0.8682399213372665
350,0.08916990920881972,0.8692232055063913
351,0.0914396887159533,0.8692232055063913
352,0.0914396887159533,0.8702064896755162
353,0.0917639429312581,0.8702064896755162
354,0.0917639429312581,0.8731563421828908
355,0.0933852140077821,0.8731563421828908
356,0.0933852140077821,0.8751229105211407
357,0.0940337224383917,0.8751229105211407
358,0.0940337224383917,0.8761061946902655
359,0.0943579766536965,0.8761061946902655
360,0.0943579766536965,0.8770894788593904
361,0.09500648508430609,0.8770894788593904
362,0.09500648508430609,0.8780727630285152
363,0.09565499351491569,0.8780727630285152
364,0.09565499351491569,0.8790560471976401
365,0.0963035019455253,0.8790560471976401
366,0.0963035019455253,0.880039331366765
367,0.09954604409857327,0.880039331366765
368,0.09954604409857327,0.8810226155358899
369,0.10084306095979248,0.8810226155358899
370,0.10084306095979248,0.8820058997050148
371,0.10149156939040208,0.8820058997050148
372,0.10149156939040208,0.8829891838741396
373,0.10311284046692606,0.8829891838741396
374,0.10311284046692606,0.8839724680432645
375,0.10343709468223086,0.8839724680432645
376,0.10343709468223086,0.8849557522123894
377,0.10505836575875487,0.8849557522123894
378,0.10505836575875487,0.8859390363815143
379,0.10603112840466926,0.8859390363815143
380,0.10603112840466926,0.8869223205506391
381,0.10765239948119326,0.8869223205506391
382,0.10765239948119326,0.887905604719764
383,0.10830090791180286,0.887905604719764
384,0.10830090791180286,0.8888888888888888
385,0.10862516212710766,0.8888888888888888
386,0.10862516212710766,0.8898721730580138
387,0.11640726329442283,0.8898721730580138
388,0.11640726329442283,0.8908554572271387
389,0.11705577172503243,0.8908554572271387
390,0.11705577172503243,0.8918387413962635
391,0.11738002594033722,0.8918387413962635
392,0.11738002594033722,0.8928220255653884
393,0.11835278858625162,0.8928220255653884
394,0.11835278858625162,0.8938053097345132
395,0.11997405966277562,0.8938053097345132
396,0.11997405966277562,0.895771878072763
397,0.12159533073929961,0.895771878072763
398,0.12159533073929961,0.8977384464110127
399,0.12321660181582361,0.8977384464110127
400,0.12321660181582361,0.8987217305801377
401,0.124189364461738,0.8987217305801377
402,0.124189364461738,0.8997050147492626
403,0.1248378728923476,0.8997050147492626
404,0.1248378728923476,0.9016715830875123
405,0.12840466926070038,0.9016715830875123
406,0.12840466926070038,0.9026548672566371
407,0.1293774319066148,0.9026548672566371
408,0.1293774319066148,0.9036381514257621
409,0.130674448767834,0.9036381514257621
410,0.130674448767834,0.904621435594887
411,0.13294422827496757,0.904621435594887
412,0.13294422827496757,0.9056047197640118
413,0.13326848249027237,0.9056047197640118
414,0.13326848249027237,0.9065880039331367
415,0.13910505836575876,0.9065880039331367
416,0.13910505836575876,0.9085545722713865
417,0.14105058365758755,0.9085545722713865
418,0.14105058365758755,0.9095378564405113
419,0.14137483787289234,0.9095378564405113
420,0.14137483787289234,0.9105211406096362
421,0.14234760051880674,0.9105211406096362
422,0.14234760051880674,0.911504424778761
423,0.14332036316472113,0.911504424778761
424,0.14332036316472113,0.9124877089478859
425,0.14364461738002593,0.9124877089478859
426,0.14364461738002593,0.9134709931170109
427,0.14494163424124515,0.9134709931170109
428,0.14494163424124515,0.9144542772861357
429,0.14850843060959792,0.9144542772861357
430,0.14850843060959792,0.9154375614552606
431,0.14915693904020752,0.9154375614552606
432,0.14915693904020752,0.9164208456243854
433,0.14948119325551232,0.9164208456243854
434,0.14948119325551232,0.9174041297935103
435,0.1507782101167315,0.9174041297935103
436,0.1507782101167315,0.9183874139626352
437,0.1520752269779507,0.9183874139626352
438,0.1520752269779507,0.9193706981317601
439,0.1543450064850843,0.9193706981317601
440,0.1543450064850843,0.9203539823008849
441,0.1546692607003891,0.9203539823008849
442,0.1546692607003891,0.9213372664700098
443,0.1582360570687419,0.9213372664700098
444,0.1582360570687419,0.9223205506391348
445,0.16245136186770429,0.9223205506391348
446,0.16245136186770429,0.9233038348082596
447,0.16569390402075226,0.9233038348082596
448,0.16569390402075226,0.9242871189773845
449,0.16601815823605706,0.9242871189773845
450,0.16601815823605706,0.9252704031465093
451,0.16731517509727625,0.9252704031465093
452,0.16731517509727625,0.9262536873156342
453,0.16763942931258105,0.9262536873156342
454,0.16763942931258105,0.928220255653884
455,0.16861219195849547,0.928220255653884
456,0.16861219195849547,0.9292035398230089
457,0.16990920881971466,0.9292035398230089
458,0.16990920881971466,0.9301868239921337
459,0.17023346303501946,0.9301868239921337
460,0.17023346303501946,0.9311701081612586
461,0.17250324254215305,0.9311701081612586
462,0.17250324254215305,0.9321533923303835
463,0.17509727626459143,0.9321533923303835
464,0.17509727626459143,0.9331366764995084
465,0.1819066147859922,0.9331366764995084
466,0.1819066147859922,0.9341199606686332
467,0.182230869001297,0.9341199606686332
468,0.182230869001297,0.9351032448377581
469,0.191958495460441,0.9351032448377581
470,0.191958495460441,0.9380530973451328
471,0.1922827496757458,0.9380530973451328
472,0.1922827496757458,0.9390363815142576
473,0.193579766536965,0.9390363815142576
474,0.193579766536965,0.9400196656833825
475,0.19552529182879377,0.9400196656833825
476,0.19552529182879377,0.9410029498525073
477,0.19844357976653695,0.9410029498525073
478,0.19844357976653695,0.9419862340216323
479,0.19941634241245138,0.9419862340216323
480,0.19941634241245138,0.9429695181907571
481,0.21141374837872892,0.9429695181907571
482,0.21141374837872892,0.943952802359882
483,0.21206225680933852,0.943952802359882
484,0.21206225680933852,0.9459193706981318
485,0.2127107652399481,0.9459193706981318
486,0.2127107652399481,0.9469026548672567
487,0.2136835278858625,0.9469026548672567
488,0.2136835278858625,0.9478859390363815
489,0.21595330739299612,0.9478859390363815
490,0.21595330739299612,0.9488692232055064
491,0.2182230869001297,0.9488692232055064
492,0.2182230869001297,0.9498525073746312
493,0.2243839169909209,0.9498525073746312
494,0.2243839169909209,0.9508357915437562
495,0.22697795071335927,0.9508357915437562
496,0.22697795071335927,0.951819075712881
497,0.22730220492866407,0.951819075712881
498,0.22730220492866407,0.9528023598820059
499,0.22924773022049286,0.9528023598820059
500,0.22924773022049286,0.9537856440511308
501,0.22989623865110245,0.9537856440511308
502,0.22989623865110245,0.9547689282202556
503,0.23443579766536965,0.9547689282202556
504,0.23443579766536965,0.9557522123893806
505,0.23767833981841763,0.9557522123893806
506,0.23767833981841763,0.9567354965585054
507,0.24059662775616084,0.9567354965585054
508,0.24059662775616084,0.9577187807276303
509,0.24156939040207523,0.9577187807276303
510,0.24156939040207523,0.95968534906588
511,0.24286640726329442,0.95968534906588
512,0.24286640726329442,0.960668633235005
513,0.24740596627756162,0.960668633235005
514,0.24740596627756162,0.9626352015732547
515,0.251621271076524,0.9626352015732547
516,0.251621271076524,0.9636184857423795
517,0.25713359273670555,0.9636184857423795
518,0.25713359273670555,0.9646017699115044
519,0.26880674448767833,0.9646017699115044
520,0.26880674448767833,0.9655850540806293
521,0.2691309987029831,0.9655850540806293
522,0.2691309987029831,0.9665683382497542
523,0.2772373540856031,0.9665683382497542
524,0.2772373540856031,0.967551622418879
525,0.2804798962386511,0.967551622418879
526,0.2804798962386511,0.9685349065880039
527,0.2846952010376135,0.9685349065880039
528,0.2846952010376135,0.9695181907571289
529,0.28858625162127105,0.9695181907571289
530,0.28858625162127105,0.9705014749262537
531,0.2895590142671855,0.9705014749262537
532,0.2895590142671855,0.9714847590953786
533,0.2918287937743191,0.9714847590953786
534,0.2918287937743191,0.9724680432645034
535,0.2924773022049287,0.9724680432645034
536,0.2924773022049287,0.9734513274336283
537,0.3090142671854734,0.9734513274336283
538,0.3090142671854734,0.9744346116027532
539,0.316147859922179,0.9744346116027532
540,0.316147859922179,0.9754178957718781
541,0.31776913099870296,0.9754178957718781
542,0.31776913099870296,0.976401179941003
543,0.3356031128404669,0.976401179941003
544,0.3356031128404669,0.9773844641101278
545,0.33625162127107655,0.9773844641101278
546,0.33625162127107655,0.9783677482792527
547,0.33690012970168615,0.9783677482792527
548,0.33690012970168615,0.9793510324483776
549,0.33852140077821014,0.9793510324483776
550,0.33852140077821014,0.9803343166175025
551,0.3437094682230869,0.9803343166175025
552,0.3437094682230869,0.9813176007866273
553,0.34954604409857326,0.9813176007866273
554,0.34954604409857326,0.9823008849557522
555,0.35830090791180286,0.9823008849557522
556,0.35830090791180286,0.983284169124877
557,0.37937743190661477,0.983284169124877
558,0.37937743190661477,0.984267453294002
559,0.38229571984435795,0.984267453294002
560,0.38229571984435795,0.9852507374631269
561,0.38975356679636836,0.9852507374631269
562,0.38975356679636836,0.9862340216322517
563,0.4046692607003891,0.9862340216322517
564,0.4046692607003891,0.9872173058013766
565,0.42120622568093385,0.9872173058013766
566,0.42120622568093385,0.9882005899705014
567,0.4413099870298314,0.9882005899705014
568,0.4413099870298314,0.9891838741396264
569,0.46206225680933855,0.9891838741396264
570,0.46206225680933855,0.9901671583087512
571,0.47308690012970167,0.9901671583087512
572,0.47308690012970167,0.9911504424778761
573,0.48346303501945526,0.9911504424778761
574,0.48346303501945526,0.992133726647001
575,0.5019455252918288,0.992133726647001
576,0.5019455252918288,0.9931170108161259
577,0.5684176394293126,0.9931170108161259
578,0.5684176394293126,0.9941002949852508
579,0.5953307392996109,0.9941002949852508
580,0.5953307392996109,0.9950835791543756
581,0.6608300907911803,0.9950835791543756
582,0.6608300907911803,0.9960668633235005
583,0.7042801556420234,0.9960668633235005
584,0.7042801556420234,0.9970501474926253
585,0.77431906614786,0.9970501474926253
586,0.77431906614786,0.9980334316617503
587,0.8054474708171206,0.9980334316617503
588,0.8099870298313878,0.9980334316617503
589,0.8229571984435797,0.9980334316617503
590,0.8236057068741893,0.9980334316617503
591,0.8265239948119325,0.9980334316617503
592,0.8271725032425421,0.9980334316617503
593,0.8346303501945526,0.9980334316617503
594,0.8346303501945526,0.9990167158308751
595,0.8518158236057068,0.9990167158308751
596,0.8518158236057068,1.0
597,1.0,1.0
