,precision,recall
0,0.9205526770293609,0.5240904621435595
1,0.9205526770293609,0.5240904621435595
2,0.9205526770293609,0.5240904621435595
3,0.9205526770293609,0.5240904621435595
4,0.9205526770293609,0.5240904621435595
5,0.9205526770293609,0.5240904621435595
6,0.9205526770293609,0.5240904621435595
7,0.9205526770293609,0.5240904621435595
8,0.9205526770293609,0.5240904621435595
9,0.9205526770293609,0.5240904621435595
10,0.9205526770293609,0.5240904621435595
11,0.9205526770293609,0.5240904621435595
12,0.9205526770293609,0.5240904621435595
13,0.9205526770293609,0.5240904621435595
14,0.9205526770293609,0.5240904621435595
15,0.9205526770293609,0.5240904621435595
16,0.9205526770293609,0.5240904621435595
17,0.9205526770293609,0.5240904621435595
18,0.9205526770293609,0.5240904621435595
19,0.9205526770293609,0.5240904621435595
20,0.9205526770293609,0.5240904621435595
21,0.9205526770293609,0.5240904621435595
22,0.9205526770293609,0.5240904621435595
23,0.9205526770293609,0.5240904621435595
24,0.9205526770293609,0.5240904621435595
25,0.9205526770293609,0.5240904621435595
26,0.9205526770293609,0.5240904621435595
27,0.9205526770293609,0.5240904621435595
28,0.9205526770293609,0.5240904621435595
29,0.9205526770293609,0.5240904621435595
30,0.9205526770293609,0.5240904621435595
31,0.9205526770293609,0.5240904621435595
32,0.9205526770293609,0.5240904621435595
33,0.9205526770293609,0.5240904621435595
34,0.9205526770293609,0.5240904621435595
35,0.9205526770293609,0.5240904621435595
36,0.9205526770293609,0.5240904621435595
37,0.9205526770293609,0.5240904621435595
38,0.9205526770293609,0.5240904621435595
39,0.9205526770293609,0.5240904621435595
40,0.9205526770293609,0.5240904621435595
41,0.9205526770293609,0.5240904621435595
42,0.9205526770293609,0.5240904621435595
43,0.9205526770293609,0.5240904621435595
44,0.9205526770293609,0.5240904621435595
45,0.9205526770293609,0.5240904621435595
46,0.9205526770293609,0.5240904621435595
47,0.9205526770293609,0.5240904621435595
48,0.9205526770293609,0.5240904621435595
49,0.9205526770293609,0.5240904621435595
50,0.9205526770293609,0.5240904621435595
51,0.9205526770293609,0.5240904621435595
52,0.9205526770293609,0.5240904621435595
53,0.9205526770293609,0.5240904621435595
54,0.9205526770293609,0.5240904621435595
55,0.9205526770293609,0.5240904621435595
56,0.9205526770293609,0.5240904621435595
57,0.9205526770293609,0.5240904621435595
58,0.9205526770293609,0.5240904621435595
59,0.9205526770293609,0.5240904621435595
60,0.9205526770293609,0.5240904621435595
61,0.9205526770293609,0.5240904621435595
62,0.9205526770293609,0.5240904621435595
63,0.9205526770293609,0.5240904621435595
64,0.9205526770293609,0.5240904621435595
65,0.9205526770293609,0.5240904621435595
66,0.9205526770293609,0.5240904621435595
67,0.9205526770293609,0.5240904621435595
68,0.9205526770293609,0.5240904621435595
69,0.9205526770293609,0.5240904621435595
70,0.9205526770293609,0.5240904621435595
71,0.9205526770293609,0.5240904621435595
72,0.9205526770293609,0.5240904621435595
73,0.9205526770293609,0.5240904621435595
74,0.9205526770293609,0.5240904621435595
75,0.9205526770293609,0.5240904621435595
76,0.9205526770293609,0.5240904621435595
77,0.9205526770293609,0.5240904621435595
78,0.9205526770293609,0.5240904621435595
79,0.9205526770293609,0.5240904621435595
80,0.9205526770293609,0.5240904621435595
81,0.9205526770293609,0.5240904621435595
82,0.9205526770293609,0.5240904621435595
83,0.9205526770293609,0.5240904621435595
84,0.9205526770293609,0.5240904621435595
85,0.9205526770293609,0.5240904621435595
86,0.9205526770293609,0.5240904621435595
87,0.9205526770293609,0.5240904621435595
88,0.9205526770293609,0.5240904621435595
89,0.9205526770293609,0.5240904621435595
90,0.9205526770293609,0.5240904621435595
91,0.9205526770293609,0.5240904621435595
92,0.9205526770293609,0.5240904621435595
93,0.9205526770293609,0.5240904621435595
94,0.9205526770293609,0.5240904621435595
95,0.9205526770293609,0.5240904621435595
96,0.9205526770293609,0.5240904621435595
97,0.9205526770293609,0.5240904621435595
98,0.9205526770293609,0.5240904621435595
99,1.0,0.0
